,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,filtro,archivo,PERIODO LEGISLATIV0 2021-2022,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,"DECLARACIÓN JURADA SOBRE ASISTENCIA DE LA COMISIÓN INVESTIGADORA MULTIPARTIDARIA ENCARGADA DE EVALUAR, PROPONER, FISCALIZAR E IMPULSAR LA TERCERA ETAPA DEL PROYECTO ESPECIAL CHAVIMOCHIC EN LA REGION LA LIBERTAD ",DECLARACION JURADA SOBRE ASISTENCIA DE LA COMISION ESPECIAL DE SEGUIMIENTO A EMERGENCIAS Y GESTION DE RIESGO DE DESASTRES COVID-19-2021-2026,"AÑO DEL FORTALECIMIENTO DE LA SOBERANÍA NACIONAL
PERIODO LEGISLATIV0 2021-2022                   SEGUNDA LEGISLATURA",Unnamed: 14,Declaración Jurada sobre la asistencia de la Comision Investigadora Multipartidaria que investiga ,"AÑO DEL FORTALECIMIENTO DE LA SOBERANÍA NACIONAL
PERIODO LEGISLATIV0 2021-2022",DECLARACIÓN JURADA SOBRE ASISTENCIA DE LA COMISIÓN AGRARIA PERIODO LEGISLATIV0 2021-2022,DECLARACIÓN JURADA SOBRE ASISTENCIA A LA COMISIÓN INVESTIGADORA MULTIPARTIDARIA ENCARGADA DE INVESTIGAR EL ATENTADO EN VIZCATÁN DEL ENE EL 23 DE MAYO DE 2021,CONGRESO DE LA REPÚBLICA    -   PERIODO LEGISLATIVO 2021 - 22-022,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,          INFORME SESIÓN ELECCIÓN MESA DIRECTIVA E INSTALACIÓN Y (16)SESIONES ORDINARIAS DE LA COMISIÓN AGRARIA 
14,Ética Parlamentaria,"PAREDES FONSECA, Karol Ivett",Presidenta,Acción Popular,4TA SO,22.11.2021,1,,,,Congresistas,Asistencia 4TA ORDINARIA ÉTICA PARLAMENTARIA  22.11.2021.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Ética Parlamentaria,"AGÜERO GUTIÉRREZ, María Antonieta",Vicepresidenta,Perú Libre,4TA SO,22.11.2021,,1,,,Congresistas,Asistencia 4TA ORDINARIA ÉTICA PARLAMENTARIA  22.11.2021.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Ética Parlamentaria,"BAZÁN CALDERÓN, Diego Alonso Fernando",Secretario,Avanza País,4TA SO,22.11.2021,1,,,,Congresistas,Asistencia 4TA ORDINARIA ÉTICA PARLAMENTARIA  22.11.2021.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Ética Parlamentaria,"CRUZ MAMANI, Flavio",Titular,Perú Libre,4TA SO,22.11.2021,1,,,,Congresistas,Asistencia 4TA ORDINARIA ÉTICA PARLAMENTARIA  22.11.2021.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Ética Parlamentaria,"CERRÓN ROJAS, Waldemar José",Titular,Perú Libre,4TA SO,22.11.2021,1,,,,Congresistas,Asistencia 4TA ORDINARIA ÉTICA PARLAMENTARIA  22.11.2021.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Ética Parlamentaria,"VARAS MELÉNDEZ, Elías Marcial",Titular,Perú Libre,4TA SO,22.11.2021,1,,,,Congresistas,Asistencia 4TA ORDINARIA ÉTICA PARLAMENTARIA  22.11.2021.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Ética Parlamentaria,PORTALATINO ÁVALOS Kelly Roxana,Titular,Perú Libre,4TA SO,22.11.2021,,1,,,Congresistas,Asistencia 4TA ORDINARIA ÉTICA PARLAMENTARIA  22.11.2021.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Ética Parlamentaria,"INFANTES CASTAÑEDA, Mery Eliana",Titular,Fuerza Popular,4TA SO,22.11.2021,1,,,,Congresistas,Asistencia 4TA ORDINARIA ÉTICA PARLAMENTARIA  22.11.2021.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Ética Parlamentaria,"MORANTE FIGARI, Jorge Alberto",Titular,Fuerza Popular,4TA SO,22.11.2021,1,,,,Congresistas,Asistencia 4TA ORDINARIA ÉTICA PARLAMENTARIA  22.11.2021.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Ética Parlamentaria,"LIZARZABURU LIZARZABURO, Juan Carlos",Titular,Fuerza Popular,4TA SO,22.11.2021,1,,,,Congresistas,Asistencia 4TA ORDINARIA ÉTICA PARLAMENTARIA  22.11.2021.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Ética Parlamentaria,"ARAGÓN CARREÑO, Luis Ángel",Titular,Acción Popular,4TA SO,22.11.2021,1,,,,Congresistas,Asistencia 4TA ORDINARIA ÉTICA PARLAMENTARIA  22.11.2021.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Ética Parlamentaria,"SAAVEDRA CASTERNOQUE, Hitler",Titular,Somos Perú - Partido Morado,4TA SO,22.11.2021,1,,,,Congresistas,Asistencia 4TA ORDINARIA ÉTICA PARLAMENTARIA  22.11.2021.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Ética Parlamentaria,"SALHUANA CAVIDES, Eduardo",Titular,Alianza Para el Progreso   ,4TA SO,22.11.2021,1,,,,Congresistas,Asistencia 4TA ORDINARIA ÉTICA PARLAMENTARIA  22.11.2021.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Ética Parlamentaria,"TORRES SALINAS, Rosío",Titular,Alianza Para el Progreso   ,4TA SO,22.11.2021,1,,,,Congresistas,Asistencia 4TA ORDINARIA ÉTICA PARLAMENTARIA  22.11.2021.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Ética Parlamentaria,"PADILLA ROMERO, Javier Rommel",Titular,Renovación Popular,4TA SO,22.11.2021,1,,,,Congresistas,Asistencia 4TA ORDINARIA ÉTICA PARLAMENTARIA  22.11.2021.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Ética Parlamentaria,"LUQUE IBARRA, Ruth",Titular,Juntos por el Perú,4TA SO,22.11.2021,1,,,,Congresistas,Asistencia 4TA ORDINARIA ÉTICA PARLAMENTARIA  22.11.2021.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Ética Parlamentaria,"ANDERSON RAMÍREZ, Carlos Antonio",Titular,Podemos Perú,4TA SO,22.11.2021,1,,,,Congresistas,Asistencia 4TA ORDINARIA ÉTICA PARLAMENTARIA  22.11.2021.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,CESIP -OCDE,"CORDERO JON TAY, Luis Gustavo",Presidente,Fuerza Popular,6ta. SO,15.02.2022,1,,,,Congresistas,6SO ASISTENCIA  15.02.2022.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,CESIP -OCDE,"AMURUZ DULANTO, Yessica Rosselli",Vicepresidenta,Avanza País,6ta. SO,15.02.2022,1,,,,Congresistas,6SO ASISTENCIA  15.02.2022.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,CESIP -OCDE,"SALHUANA CAVIDES, Eduardo",Secretario,Alianza para el Progreso,6ta. SO,15.02.2022,1,,,,Congresistas,6SO ASISTENCIA  15.02.2022.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,CESIP -OCDE,"BAZÁN NARRO, Sigrid Tesoro",Titular,Juntos por el Perú,6ta. SO,15.02.2022,1,,,,Congresistas,6SO ASISTENCIA  15.02.2022.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,CESIP -OCDE,"FLORES RUIZ, Víctor Seferino",Titular,Fuerza Popular,6ta. SO,15.02.2022,1,,,,Congresistas,6SO ASISTENCIA  15.02.2022.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,CESIP -OCDE,"JERI ORÉ, José Enrique",Titular,Somos Perú,6ta. SO,15.02.2022,1,,,,Congresistas,6SO ASISTENCIA  15.02.2022.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,CESIP -OCDE,"MUÑANTE BARRIOS, Alejandro",Titular,Renovación Popular,6ta. SO,15.02.2022,1,,,,Congresistas,6SO ASISTENCIA  15.02.2022.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,CESIP -OCDE,"SOTO PALACIOS, Wilson",Titular,Acción Popular,6ta. SO,15.02.2022,1,,,,Congresistas,6SO ASISTENCIA  15.02.2022.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,"COMISIÓN DE PUEBLOS ANDINOS, AMAZÓNICOS, AFROPERUANOS, AMBIENTE Y ECOLOGÍA",PALACIOS HUÁMAN MARGOT,Presidenta,Perú Libre ,"12ava Ext.
(Com. Invest. Moción 1868)",2022-04-22 00:00:00,1,,,,Congresistas,ASISTENCIA DÉCIMA SEGUNDA SESIÓN EXTR. CPAAAAE (COM. INVEST. MOCIÓN 1868 (VIERNES 22.04.2022) se suspendió.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,"COMISIÓN DE PUEBLOS ANDINOS, AMAZÓNICOS, AFROPERUANOS, AMBIENTE Y ECOLOGÍA",LUQUE IBARRA RUTH,Vicepresidenta,Juntos por el Perú,"12ava Ext.
(Com. Invest. Moción 1868)",2022-04-22 00:00:00,,1,,,Congresistas,ASISTENCIA DÉCIMA SEGUNDA SESIÓN EXTR. CPAAAAE (COM. INVEST. MOCIÓN 1868 (VIERNES 22.04.2022) se suspendió.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,"COMISIÓN DE PUEBLOS ANDINOS, AMAZÓNICOS, AFROPERUANOS, AMBIENTE Y ECOLOGÍA",RIVAS CHACARA JANET MILAGROS,Secretaria,Perú Libre ,"12ava Ext.
(Com. Invest. Moción 1868)",2022-04-22 00:00:00,1,,,,Congresistas,ASISTENCIA DÉCIMA SEGUNDA SESIÓN EXTR. CPAAAAE (COM. INVEST. MOCIÓN 1868 (VIERNES 22.04.2022) se suspendió.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,"COMISIÓN DE PUEBLOS ANDINOS, AMAZÓNICOS, AFROPERUANOS, AMBIENTE Y ECOLOGÍA","ALEGRIA GARCÍA, LUIS ARTURO",Titular,Fuerza Popular,"12ava Ext.
(Com. Invest. Moción 1868)",2022-04-22 00:00:00,,,,,Congresistas,ASISTENCIA DÉCIMA SEGUNDA SESIÓN EXTR. CPAAAAE (COM. INVEST. MOCIÓN 1868 (VIERNES 22.04.2022) se suspendió.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,"COMISIÓN DE PUEBLOS ANDINOS, AMAZÓNICOS, AFROPERUANOS, AMBIENTE Y ECOLOGÍA",ARRIOLA TUEROS JOSÉ ALBERTO,Titular,Acción Popular,"12ava Ext.
(Com. Invest. Moción 1868)",2022-04-22 00:00:00,,,,,Congresistas,ASISTENCIA DÉCIMA SEGUNDA SESIÓN EXTR. CPAAAAE (COM. INVEST. MOCIÓN 1868 (VIERNES 22.04.2022) se suspendió.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,"COMISIÓN DE PUEBLOS ANDINOS, AMAZÓNICOS, AFROPERUANOS, AMBIENTE Y ECOLOGÍA",DÍAZ MONAGO FREDDY RONALD,Titular,Alianza Para el Progreso   ,"12ava Ext.
(Com. Invest. Moción 1868)",2022-04-22 00:00:00,,,,,Congresistas,ASISTENCIA DÉCIMA SEGUNDA SESIÓN EXTR. CPAAAAE (COM. INVEST. MOCIÓN 1868 (VIERNES 22.04.2022) se suspendió.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,"COMISIÓN DE PUEBLOS ANDINOS, AMAZÓNICOS, AFROPERUANOS, AMBIENTE Y ECOLOGÍA",JÁUREGUI MARTÍNEZ DE AGUAYO MARÍA,Titular,Renovación Popular,"12ava Ext.
(Com. Invest. Moción 1868)",2022-04-22 00:00:00,,,,,Congresistas,ASISTENCIA DÉCIMA SEGUNDA SESIÓN EXTR. CPAAAAE (COM. INVEST. MOCIÓN 1868 (VIERNES 22.04.2022) se suspendió.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,"COMISIÓN DE PUEBLOS ANDINOS, AMAZÓNICOS, AFROPERUANOS, AMBIENTE Y ECOLOGÍA",LÓPEZ MORALES JENY LUZ,Titular,Fuerza Popular,"12ava Ext.
(Com. Invest. Moción 1868)",2022-04-22 00:00:00,1,,,,Congresistas,ASISTENCIA DÉCIMA SEGUNDA SESIÓN EXTR. CPAAAAE (COM. INVEST. MOCIÓN 1868 (VIERNES 22.04.2022) se suspendió.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,"COMISIÓN DE PUEBLOS ANDINOS, AMAZÓNICOS, AFROPERUANOS, AMBIENTE Y ECOLOGÍA",MEDINA HERMOSILLA ELIZABETH SARA,Titular,Perú Libre ,"12ava Ext.
(Com. Invest. Moción 1868)",2022-04-22 00:00:00,1,,,,Congresistas,ASISTENCIA DÉCIMA SEGUNDA SESIÓN EXTR. CPAAAAE (COM. INVEST. MOCIÓN 1868 (VIERNES 22.04.2022) se suspendió.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"COMISIÓN DE PUEBLOS ANDINOS, AMAZÓNICOS, AFROPERUANOS, AMBIENTE Y ECOLOGÍA",MONTEZA FACHO SILVIA MARÍA,Titular,Acción Popular,"12ava Ext.
(Com. Invest. Moción 1868)",2022-04-22 00:00:00,,1,,,Congresistas,ASISTENCIA DÉCIMA SEGUNDA SESIÓN EXTR. CPAAAAE (COM. INVEST. MOCIÓN 1868 (VIERNES 22.04.2022) se suspendió.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,"COMISIÓN DE PUEBLOS ANDINOS, AMAZÓNICOS, AFROPERUANOS, AMBIENTE Y ECOLOGÍA",MOYANO DELGADO MARTHA,Titular,Fuerza Popular,"12ava Ext.
(Com. Invest. Moción 1868)",2022-04-22 00:00:00,1,,,,Congresistas,ASISTENCIA DÉCIMA SEGUNDA SESIÓN EXTR. CPAAAAE (COM. INVEST. MOCIÓN 1868 (VIERNES 22.04.2022) se suspendió.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,"COMISIÓN DE PUEBLOS ANDINOS, AMAZÓNICOS, AFROPERUANOS, AMBIENTE Y ECOLOGÍA",PORTALATINO ÁVALOS KELLY ROXANA ,Titular,Perú Libre ,"12ava Ext.
(Com. Invest. Moción 1868)",2022-04-22 00:00:00,1,,,,Congresistas,ASISTENCIA DÉCIMA SEGUNDA SESIÓN EXTR. CPAAAAE (COM. INVEST. MOCIÓN 1868 (VIERNES 22.04.2022) se suspendió.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,"COMISIÓN DE PUEBLOS ANDINOS, AMAZÓNICOS, AFROPERUANOS, AMBIENTE Y ECOLOGÍA",SAAVEDRA CASTERNOQUE HITLER,Titular,Somos Perú-Partido Morado,"12ava Ext.
(Com. Invest. Moción 1868)",2022-04-22 00:00:00,1,,,,Congresistas,ASISTENCIA DÉCIMA SEGUNDA SESIÓN EXTR. CPAAAAE (COM. INVEST. MOCIÓN 1868 (VIERNES 22.04.2022) se suspendió.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,"COMISIÓN DE PUEBLOS ANDINOS, AMAZÓNICOS, AFROPERUANOS, AMBIENTE Y ECOLOGÍA",TAIPE CORONADO MARÍA ELIZABETH,Titular,Perú Libre ,"12ava Ext.
(Com. Invest. Moción 1868)",2022-04-22 00:00:00,,,,,Congresistas,ASISTENCIA DÉCIMA SEGUNDA SESIÓN EXTR. CPAAAAE (COM. INVEST. MOCIÓN 1868 (VIERNES 22.04.2022) se suspendió.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"COMISIÓN DE PUEBLOS ANDINOS, AMAZÓNICOS, AFROPERUANOS, AMBIENTE Y ECOLOGÍA",ALCARRAZ AGÜERO YOREL KIRA,Accesitaria,Somos Perú,"12ava Ext.
(Com. Invest. Moción 1868)",2022-04-22 00:00:00,1,,,,Congresistas,ASISTENCIA DÉCIMA SEGUNDA SESIÓN EXTR. CPAAAAE (COM. INVEST. MOCIÓN 1868 (VIERNES 22.04.2022) se suspendió.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,"COMISIÓN DE PUEBLOS ANDINOS, AMAZÓNICOS, AFROPERUANOS, AMBIENTE Y ECOLOGÍA",BARBARÁN REYES ROSANGELLA ANDREA,Accesitaria,Fuerza Popular,"12ava Ext.
(Com. Invest. Moción 1868)",2022-04-22 00:00:00,,,,,Congresistas,ASISTENCIA DÉCIMA SEGUNDA SESIÓN EXTR. CPAAAAE (COM. INVEST. MOCIÓN 1868 (VIERNES 22.04.2022) se suspendió.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,"COMISIÓN DE PUEBLOS ANDINOS, AMAZÓNICOS, AFROPERUANOS, AMBIENTE Y ECOLOGÍA",CASTILLO RIVAS EDUARDO,Accesitario,Fuerza Popular,"12ava Ext.
(Com. Invest. Moción 1868)",2022-04-22 00:00:00,,,,,Congresistas,ASISTENCIA DÉCIMA SEGUNDA SESIÓN EXTR. CPAAAAE (COM. INVEST. MOCIÓN 1868 (VIERNES 22.04.2022) se suspendió.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,"COMISIÓN DE PUEBLOS ANDINOS, AMAZÓNICOS, AFROPERUANOS, AMBIENTE Y ECOLOGÍA",CORDERO JON TAY MARIA DEL PILAR,Accesitaria,Fuerza Popular,"12ava Ext.
(Com. Invest. Moción 1868)",2022-04-22 00:00:00,,,,,Congresistas,ASISTENCIA DÉCIMA SEGUNDA SESIÓN EXTR. CPAAAAE (COM. INVEST. MOCIÓN 1868 (VIERNES 22.04.2022) se suspendió.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,"COMISIÓN DE PUEBLOS ANDINOS, AMAZÓNICOS, AFROPERUANOS, AMBIENTE Y ECOLOGÍA",GUERRA GARCÍA CAMPOS HERNANDO,Accesitario,Fuerza Popular,"12ava Ext.
(Com. Invest. Moción 1868)",2022-04-22 00:00:00,,,,,Congresistas,ASISTENCIA DÉCIMA SEGUNDA SESIÓN EXTR. CPAAAAE (COM. INVEST. MOCIÓN 1868 (VIERNES 22.04.2022) se suspendió.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,"COMISIÓN DE PUEBLOS ANDINOS, AMAZÓNICOS, AFROPERUANOS, AMBIENTE Y ECOLOGÍA",HERRERA MEDINA NOELIA ROSSVITH,Accesitaria,Renovación Popular,"12ava Ext.
(Com. Invest. Moción 1868)",2022-04-22 00:00:00,,,,,Congresistas,ASISTENCIA DÉCIMA SEGUNDA SESIÓN EXTR. CPAAAAE (COM. INVEST. MOCIÓN 1868 (VIERNES 22.04.2022) se suspendió.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,"COMISIÓN DE PUEBLOS ANDINOS, AMAZÓNICOS, AFROPERUANOS, AMBIENTE Y ECOLOGÍA",MORANTE FIGARI JORGE ALBERTO,Accesitario,Fuerza Popular,"12ava Ext.
(Com. Invest. Moción 1868)",2022-04-22 00:00:00,,,,,Congresistas,ASISTENCIA DÉCIMA SEGUNDA SESIÓN EXTR. CPAAAAE (COM. INVEST. MOCIÓN 1868 (VIERNES 22.04.2022) se suspendió.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,"COMISIÓN DE PUEBLOS ANDINOS, AMAZÓNICOS, AFROPERUANOS, AMBIENTE Y ECOLOGÍA",PADILLA ROMERO JAVIER ROMMEL,Accesitario,Renovación Popular,"12ava Ext.
(Com. Invest. Moción 1868)",2022-04-22 00:00:00,,,,,Congresistas,ASISTENCIA DÉCIMA SEGUNDA SESIÓN EXTR. CPAAAAE (COM. INVEST. MOCIÓN 1868 (VIERNES 22.04.2022) se suspendió.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,"COMISIÓN DE PUEBLOS ANDINOS, AMAZÓNICOS, AFROPERUANOS, AMBIENTE Y ECOLOGÍA",VERGARA MENDOZA ELVIS HERNÁN,Accesitario,Acción Popular,"12ava Ext.
(Com. Invest. Moción 1868)",2022-04-22 00:00:00,,,,,Congresistas,ASISTENCIA DÉCIMA SEGUNDA SESIÓN EXTR. CPAAAAE (COM. INVEST. MOCIÓN 1868 (VIERNES 22.04.2022) se suspendió.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,"COMISIÓN DE PUEBLOS ANDINOS, AMAZÓNICOS, AFROPERUANOS, AMBIENTE Y ECOLOGÍA",YARROW LUMBRERAS NORMA MARTINA,Accesitaria,Avanza País,"12ava Ext.
(Com. Invest. Moción 1868)",2022-04-22 00:00:00,,,,,Congresistas,ASISTENCIA DÉCIMA SEGUNDA SESIÓN EXTR. CPAAAAE (COM. INVEST. MOCIÓN 1868 (VIERNES 22.04.2022) se suspendió.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Reconstrucción Niño,"CICCIA VÁSQUEZ, MIGUEL ÁNGEL",Coordinador,RENOVACIÓN POPULAR,Inst.,2021-09-09 00:00:00,1,,,,Congresistas,SINS - 09.09.21.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Reconstrucción Niño,"ALVA ROJAS, CARLOS ENRIQUE",Titular,ACCIÓN POPULAR,,,1,,,,Congresistas,SINS - 09.09.21.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Reconstrucción Niño,"CASTILLO RIVAS, EDUARDO ENRIQUE",Titular,FUERZA POPULAR,,,1,,,,Congresistas,SINS - 09.09.21.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Reconstrucción Niño,"CORDERO JON TAY, MARÍA DEL PILAR",Titular,FUERZA POPULAR,,,1,,,,Congresistas,SINS - 09.09.21.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Reconstrucción Niño,"ELERA GARCÍA, WILMAR ALBERTO",Titular,SOMOS PERÚ,,,1,,,,Congresistas,SINS - 09.09.21.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Reconstrucción Niño,"GARCÍA CORREA, IDELSO MANUEL",Titular,ALIANZA PARA EL PROGRESO,,,1,,,,Congresistas,SINS - 09.09.21.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Reconstrucción Niño,"LUQUE IBARRA, RUTH",Titular,CAMBIO DEMOCRÁTICO JPP,,,,,1,,Congresistas,SINS - 09.09.21.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Reconstrucción Niño,"REVILLA VILLANUEVA, CÉSAR  MANUEL",Titular,FUERZA POPULAR,,,1,,,,Congresistas,SINS - 09.09.21.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Reconstrucción Niño,"REYES CAM, ABEL AUGUSTO",Titular,PERÚ LIBRE,,,,,1,,Congresistas,SINS - 09.09.21.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,LESLIE VIVIAN OLÍVOS MARTÍNEZ,PRESIDENTE,FUERZA POPULAR,"Décima Sesión
Ordinaira",2021-11-17 00:00:00,1,,,,Congresistas,10 SO-DJ ASISTENCIA CONGRESISTAS CA-17.11.21.xlsx,AGRARIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,RAÚL FELIPE DOROTEO CARBAJO,VICEPRESIDENTE,ACCIÓN POPULAR,"Décima  Sesión
Ordinaira",2021-11-17 00:00:00,1,,,,Congresistas,10 SO-DJ ASISTENCIA CONGRESISTAS CA-17.11.21.xlsx,AGRARIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,FREDDY RONALD DÍAZ MONAGO,SECRETARIO,"ALIANZA PARA EL
PROGRESO",Décima Sesión Ordinaira,2021-11-17 00:00:00,1,,,,Congresistas,10 SO-DJ ASISTENCIA CONGRESISTAS CA-17.11.21.xlsx,AGRARIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,OSCAR ZEA CHOQUECHAMBI,Titular,PERU LIBRE,"Décima  Sesión
Ordinaira",2021-11-17 00:00:00,1,,,,Congresistas,10 SO-DJ ASISTENCIA CONGRESISTAS CA-17.11.21.xlsx,AGRARIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,JORGE SAMUEL COAYLA JUÁREZ,Titular,PERU LIBRE,"Décima Sesión
Ordinaira",2021-11-17 00:00:00,1,,,,Congresistas,10 SO-DJ ASISTENCIA CONGRESISTAS CA-17.11.21.xlsx,AGRARIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,MARGOT PALACIOS HUAMÁN,Titular,PERU LIBRE,"Décima  Sesión
Ordinaira",2021-11-17 00:00:00,1,,,,Congresistas,10 SO-DJ ASISTENCIA CONGRESISTAS CA-17.11.21.xlsx,AGRARIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,MARÍA ELIZABETH TAIPE CORONADO,Titular,PERU LIBRE,"Décima Sesión
Ordinaira",2021-11-17 00:00:00,1,,,,Congresistas,10 SO-DJ ASISTENCIA CONGRESISTAS CA-17.11.21.xlsx,AGRARIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,PAUL SILVIO GUTIERREZ TICONA,Titular,PERU LIBRE,"Décima  Sesión
Ordinaira",2021-11-17 00:00:00,1,,,,Congresistas,10 SO-DJ ASISTENCIA CONGRESISTAS CA-17.11.21.xlsx,AGRARIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,NILZA MERLY CHACÓN TRUJILLO,Titular,FUERZA POPULAR,"Décima Sesión
Ordinaira",2021-11-17 00:00:00,1,,,,Congresistas,10 SO-DJ ASISTENCIA CONGRESISTAS CA-17.11.21.xlsx,AGRARIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,HÉCTOR JOSÉ VENTURA ÁNGEL,Titular,FUERZA POPULAR,"Décima  Sesión
Ordinaira",2021-11-17 00:00:00,1,,,,Congresistas,10 SO-DJ ASISTENCIA CONGRESISTAS CA-17.11.21.xlsx,AGRARIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,EDUARDO CASTILLO RIVAS,Titular,FUERZA POPULAR,"Décima Sesión
Ordinaira",2021-11-17 00:00:00,,1,,,Congresistas,10 SO-DJ ASISTENCIA CONGRESISTAS CA-17.11.21.xlsx,AGRARIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,ILICH FREDY LÓPEZ UREÑA,Titular,ACCIÓN POPULAR,"Décima  Sesión
Ordinaira",2021-11-17 00:00:00,1,,,,Congresistas,10 SO-DJ ASISTENCIA CONGRESISTAS CA-17.11.21.xlsx,AGRARIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,IDELSO MANUEL GARCÍA CORREA,Titular,"ALIANZA PARA EL
PROGRESO",Décima Sesión Ordinaira,2021-11-17 00:00:00,1,,,,Congresistas,10 SO-DJ ASISTENCIA CONGRESISTAS CA-17.11.21.xlsx,AGRARIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
